session_id,worker_id,order_id,model,prompt,sequence_id,question_id,question_type,question_category,question_text,choice_a,choice_b,choice_c,choice_d,answer,answer_text,lm_used,user_queries,user_query_types,lm_responses,user_answer,user_correct,elapsed_time,num_queries,num_events
f00d5b6386744984afc2af6a4867f7a7,94db8331c6ecc04aabcd50d0114c74f6,7,Davinci,20,20,0,lm,Miscellany,During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?,American Revolution,War of 1812,Civil War,World War I,b,War of 1812,1,"[""During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?""]",['exact;question'],"[""During the War of 1812\n\nWhat was the name of the British ship that Francis Scott Key was on when he wrote the words to 'The Star-Spangled Banner'?\n\nThe HMS Minden\n\nWhat was the name of the American ship that Francis Scott Key was on when he wrote the words to 'The Star-Spangled Banner'?\n\nThe USS Chesapeake\n\nWhat was the name of the American ship that Francis Scott Key was on when he wrote the""]",b,1,0.44,1,10
f00d5b6386744984afc2af6a4867f7a7,94db8331c6ecc04aabcd50d0114c74f6,8,Davinci,20,20,29,lm,College chemistry,The fact that the infrared absorption frequency of deuterium chloride (DCl) is shifted from that of hydrogen chloride (HCl) is due to the differences in their,electron distribution,dipole moment,force constant,reduced mass,d,reduced mass,1,['The fact that the infrared absorption frequency of deuterium chloride (DCl) is shifted from that of hydrogen chloride (HCl) is due to the differences in their'],['exact;completion'],"['nuclear charge distributions. The nuclear charge of deuterium is twice that of hydrogen, and this difference in nuclear charge produces a corresponding difference in the forces between the electrons and nucleus of the atom. The greater the separation between the electron and the nucleus, the greater the frequency of infrared absorption. The frequency of absorption of a given wavelength of infrared light will also depend on the strength of the bonds between the atoms, as well as the energy of the electrons.\n\nThe infrared absorption frequency for the bond']",a,0,0.62,1,6
f00d5b6386744984afc2af6a4867f7a7,94db8331c6ecc04aabcd50d0114c74f6,9,Davinci,20,20,1,lm,Miscellany,What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,d,Huey Dewey Louie,1,"[""What are the names of Donald Duck's three nephews?""]",['exact;meaning;question'],"[""Huey, Duey and Louie\n\nWhat is the name of the dog that Donald Duck lives with? Pluto\n\nWhat is the name of Donald Duck's girlfriend? Daisy Duck\n\nWhat is the name of Donald Duck's car? The Beagle\n\nWhat is the name of Donald Duck's sailor outfit? Admiral Duck\n\nWhat is the name of Donald Duck's sailor ship? The Duck\n\nWhat is the name of Donald Duck's bird? Gizmo\n\nWhat""]",d,1,0.26,1,6
f00d5b6386744984afc2af6a4867f7a7,94db8331c6ecc04aabcd50d0114c74f6,10,Davinci,20,20,13,lm,US foreign policy,What was the Clinton Administration's policy on the Russian economy?,The US inhibited the marketization of the Russian economy,The US promoted the marketization of the Russian economy,The US supported public ownership of natural resources,"None, the US was only concerned with security issues",b,The US promoted the marketization of the Russian economy,1,"[""What was the Clinton Administration's policy on the Russian economy?""]",['exact;question'],"[""President Clinton and his advisors believed that Russia could not develop a market economy without first building a legal system, developing a legal culture, and creating a professional class of lawyers, accountants, and economists. They insisted that the Russian government adhere to its commitments to free market reforms, and they supported the International Monetary Fund and the World Bank in their efforts to provide financial aid to Russia.\n\nWhat was the Clinton Administration's policy on the Russian military?\n\nPresident Clinton believed that the American""]",b,1,0.86,1,10
f04bb2a0bbe946b4b8806cc3ddc912b8,f4e300f46b4f5ad55ae9d89b56fadda6,0,InstructBabbage,44,44,20,lm,Nutrition,"When using bioelectrical impedance for measuring body composition, why does an electrical current travel faster through muscle than it does through fat?",Muscle contains less water than fat,Muscle contains more water than fat,Muscle weighs more than fat,Muscle weighs less than fat,b,Muscle contains more water than fat,1,"['When using bioelectrical impedance for measuring body composition, why does an electrical current travel faster through muscle than it does through fat?']",['exact;question'],['The electrical current travels faster through muscle than it does through fat because muscle is a more conductive material than fat.'],b,1,1.81,1,18
f04bb2a0bbe946b4b8806cc3ddc912b8,f4e300f46b4f5ad55ae9d89b56fadda6,1,InstructBabbage,44,44,8,lm,Global facts,"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,b,26%,1,"['As of 2017, what fraction of the population in India used the internet in the past three months?']",['exact;question'],"['As of 2017, about 60% of the population in India used the internet in the past three months.']",d,0,0.37,1,9
f04bb2a0bbe946b4b8806cc3ddc912b8,f4e300f46b4f5ad55ae9d89b56fadda6,2,InstructBabbage,44,44,12,lm,US foreign policy,"Peace, commerce, and honest friendship with all nations, entangling alliances with none'. Identify the speaker.",James Madison,Abraham Lincoln,Woodrow Wilson,Thomas Jefferson,d,Thomas Jefferson,1,"[""Peace, commerce, and honest friendship with all nations, entangling alliances with none'. Identify the speaker.""]",['exact;others'],['George Washington'],d,1,1.27,1,8
f04bb2a0bbe946b4b8806cc3ddc912b8,f4e300f46b4f5ad55ae9d89b56fadda6,3,InstructBabbage,44,44,4,lm,Miscellany,In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,d,North Pole,0,[],[],[],d,1,0.03,0,2
f04bb2a0bbe946b4b8806cc3ddc912b8,f4e300f46b4f5ad55ae9d89b56fadda6,4,InstructBabbage,44,44,26,lm,College chemistry,Which of the following is the most common naturally-occurring form in which silicon is found?,Metallic element,Sulfide,Fluoride,Oxide,d,Oxide,1,['Which of the following is the most common naturally-occurring form in which silicon is found?'],['exact;question'],"[""Silicon is found in the earth's crust and in the air.""]",d,1,0.77,1,7
f04bb2a0bbe946b4b8806cc3ddc912b8,f4e300f46b4f5ad55ae9d89b56fadda6,5,InstructBabbage,44,44,30,attn,attention,"Attention Check Question! Please select the answer that says ""Pick Me! :)"".",Blue,Carrot,Pick Me! :),Gold,c,Pick Me! :),0,[],[],[],c,1,0.02,0,2
f04bb2a0bbe946b4b8806cc3ddc912b8,f4e300f46b4f5ad55ae9d89b56fadda6,6,InstructBabbage,44,44,14,ctrl,US foreign policy,"Within the United Nations, real power is located in",the Security Council.,the Chamber of Deputies.,the Council of Ministers.,the Secretariat.,a,the Security Council.,0,[],[],[],a,1,0.11,0,2
f04bb2a0bbe946b4b8806cc3ddc912b8,f4e300f46b4f5ad55ae9d89b56fadda6,7,InstructBabbage,44,44,22,ctrl,Nutrition,What is the basic functional unit of skeletal muscle tissue?,the muscle fibre,the sarcomere,the myofibril,the sarcoplasmic reticulum,b,the sarcomere,0,[],[],[],b,1,0.02,0,2
f04bb2a0bbe946b4b8806cc3ddc912b8,f4e300f46b4f5ad55ae9d89b56fadda6,8,InstructBabbage,44,44,7,ctrl,Global facts,Before Nixon resigned how many believed he should be removed from office?,79%,98%,33%,57%,d,57%,0,[],[],[],c,0,0.03,0,2
f04bb2a0bbe946b4b8806cc3ddc912b8,f4e300f46b4f5ad55ae9d89b56fadda6,9,InstructBabbage,44,44,1,ctrl,Miscellany,What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,d,Huey Dewey Louie,0,[],[],[],d,1,0.02,0,2
f04bb2a0bbe946b4b8806cc3ddc912b8,f4e300f46b4f5ad55ae9d89b56fadda6,10,InstructBabbage,44,44,25,ctrl,College chemistry,"All proteins absorb electromagnetic radiation of wavelength around 190 nm, which corresponds to a π → π* excitation in the protein molecule. In which region of the spectrum is this wavelength found?",X-ray,Ultraviolet,Visible,Infrared,b,Ultraviolet,0,[],[],[],b,1,0.0,0,2
f06067dcb0fc4cb5bc51e60f535fb310,67067c60d904185b5e8b033696aea01c,0,Davinci,24,24,17,ctrl,US foreign policy,What did the Moscow Treaty on Strategic Offensive Reductions do?,Required the United States and Russia to demobilize their armies,Required the United States and Russia to dismantle a significant number of their nuclear weapons,Prohibited the acquisition of new military bases,Prohibited short-range nuclear weapons,b,Required the United States and Russia to dismantle a significant number of their nuclear weapons,0,[],[],[],b,1,0.39,0,4
f06067dcb0fc4cb5bc51e60f535fb310,67067c60d904185b5e8b033696aea01c,1,Davinci,24,24,29,ctrl,College chemistry,The fact that the infrared absorption frequency of deuterium chloride (DCl) is shifted from that of hydrogen chloride (HCl) is due to the differences in their,electron distribution,dipole moment,force constant,reduced mass,d,reduced mass,0,[],[],[],a,0,0.03,0,2
f06067dcb0fc4cb5bc51e60f535fb310,67067c60d904185b5e8b033696aea01c,2,Davinci,24,24,1,ctrl,Miscellany,What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,d,Huey Dewey Louie,0,[],[],[],d,1,0.02,0,2
f06067dcb0fc4cb5bc51e60f535fb310,67067c60d904185b5e8b033696aea01c,3,Davinci,24,24,19,ctrl,Nutrition,The supplementation of diet with which fat soluble vitamins has been shown to reduce cardiovascular disease?,Vitamin A and D,Vitamin A and K,Vitamin D and E,None of the above,d,None of the above,0,[],[],[],d,1,0.01,0,2
f06067dcb0fc4cb5bc51e60f535fb310,67067c60d904185b5e8b033696aea01c,4,Davinci,24,24,12,ctrl,US foreign policy,"Peace, commerce, and honest friendship with all nations, entangling alliances with none'. Identify the speaker.",James Madison,Abraham Lincoln,Woodrow Wilson,Thomas Jefferson,d,Thomas Jefferson,0,[],[],[],a,0,0.01,0,2
f06067dcb0fc4cb5bc51e60f535fb310,67067c60d904185b5e8b033696aea01c,5,Davinci,24,24,30,attn,attention,"Attention Check Question! Please select the answer that says ""Pick Me! :)"".",Blue,Carrot,Pick Me! :),Gold,c,Pick Me! :),0,[],[],[],c,1,0.01,0,2
f06067dcb0fc4cb5bc51e60f535fb310,67067c60d904185b5e8b033696aea01c,6,Davinci,24,24,23,lm,Nutrition,"On a global scale, trends are suggesting that with rising incomes and urbanization we are seeing a rise in which food commodities?",Roots and Tubers,Fruits and vegetables,Beans and lentils,Meat and Dairy products,d,Meat and Dairy products,1,"['Of roots and tubers, fruits and vegetables, beans and lentils, and meat and dairy products, which is related to a rise in incomes and urbanization?']",['question'],"['The answer is a resounding yes. But that’s not the whole story. The authors also found that the availability of the most nutritious foods — fruits, vegetables, meat and dairy — increased the most in the developing world.\n\n“What we found was a significant increase in the availability of nutritious foods,” said the study’s first author, Molly Jahn, a professor of international health at the University of Wisconsin-Madison. “We were surprised']",d,1,2.43,1,210
f06067dcb0fc4cb5bc51e60f535fb310,67067c60d904185b5e8b033696aea01c,7,Davinci,24,24,7,lm,Global facts,Before Nixon resigned how many believed he should be removed from office?,79%,98%,33%,57%,d,57%,1,"['What percent of the U.S. population believed Richard Nixon should be removed from office before he resigned?', 'What percent of the U.S. population: 79, 98, 33, or 57, believed Richard Nixon should be removed from office before he resigned?']","['question', 'question']","[""The Watergate scandal, which led to the resignation of Richard Nixon, was the most serious political scandal in American history. The cover-up of the scandal led to the only time in U.S. history that the president has resigned. Before he resigned, Nixon's approval rating had fallen to a dismal 24 percent.\n\nADVERTISEMENT Thanks for watching! Visit Website\n\nWhen Did the Watergate Scandal Begin?\n\nOn June 17, 1972, five men were arrested after breaking into the"", 'The correct answer is 33, or about one in three.\n\nThe correct answer is 33, or about one in three.\n\nThe correct answer is 33, or about one in three.\n\nThe correct answer is 33, or about one in three.\n\nThe correct answer is 33, or about one in three.\n\nThe correct answer is 33, or about one in three.\n\nThe correct answer is 33, or about one in three.']",c,0,2.3,2,166
f06067dcb0fc4cb5bc51e60f535fb310,67067c60d904185b5e8b033696aea01c,8,Davinci,24,24,27,lm,College chemistry,Which of the following is always true of a spontaneous process?,The process is exothermic.,The process does not involve any work.,The entropy of the system increases.,The total entropy of the system plus surroundings increases.,d,The total entropy of the system plus surroundings increases.,1,"['A spontaneous process can be always be characterized by which of these: it is exothermic, does not involve any work, increased entropy or the system, or increased entropy of both the system and surroundings?']",['question'],"['The first law of thermodynamics is the law of conservation of energy, which states that the energy of the universe is constant. Energy can be transformed from one form to another, but it cannot be created or destroyed.\n\nThe second law of thermodynamics states that the entropy of the universe tends to a maximum. Entropy is a measure of the disorder of a system.\n\nThe third law of thermodynamics states that the entropy of a perfect crystal at absolute zero is zero.']",c,0,2.52,1,269
